"","indic","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","indicatorName","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","men","girl","women","boy","Gender","SiteType","StartDate","poptype","indic2","X","Indicator"
"5328"," # who attend remedial and catch-up classes","Aqaba",485938420,4054,369762710,"Liwa Qasabat al Aqabah",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23543,45,"Syrian Boys in Urban- # who attend remedial and catch-up classes","2014-10",1064,"Remedial  classes","Individual","2014-10","South","Qasabat Al Aqabah","Al Aqabah",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1703","AL AQABAH","3","South","","","","Boys","Boys","   Urban areas - ","01/10/2014","Camp"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5329"," # who attend remedial and catch-up classes","Al Balqa",959727949,4054,1280125109,"Liwa Dayr Alla",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,95,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-05",1064,"Remedial  classes","Individual","2014-05","Central","Deir Alla","Deir Alla",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1702","BALQA","2","Center","","Girls","","","Girls","   Urban areas - ","01/05/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5330"," # who attend remedial and catch-up classes","Amman",750682329,4054,1633208053,"Liwa Marka",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,154,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-04",1064,"Remedial  classes","Individual","2014-04","Central","Marka","Marka",,,"This Entry Is For Al Mahatta And Al Aboura","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1705","AMMAN","2","Center","","Girls","","","Girls","   Urban areas - ","01/04/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5331"," # who attend remedial and catch-up classes","Ma'an",321097325,4054,293240591,"Liwa Qasabat Maan",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23543,47,"Syrian Boys in Urban- # who attend remedial and catch-up classes","2014-05",1064,"Remedial  classes","Individual","2014-05","South","Qasabat Ma'an","Ma'an",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1709","MAAN","3","South","","","","Boys","Boys","   Urban areas - ","01/05/2014","Camp"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5332"," # who attend remedial and catch-up classes","Amman",610214782,4054,495812323,"Liwa Al Quaysmh",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,306,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-09",1064,"Remedial  classes","Individual","2014-09","Central","Al Quaysmh",,,,"This Entry I s For Al Quwaismeh And Azuhour","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1705","AMMAN","2","Center","","Girls","","","Girls","   Urban areas - ","01/09/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5333"," # who attend remedial and catch-up classes","Jarash",840922,4054,698809661,"Jarash City",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,250,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-04",1064,"Remedial  classes","Individual","2014-04","North","Qasabat Jarash","Jarash",,,"We work at two different distracts in Jarsh  ","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1708","JARASH","1","North","","Girls","","","Girls","   Urban areas - ","01/04/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5334"," # who attend remedial and catch-up classes","Irbid",145766234,4054,1693518418,"Liwa ar Ramtha",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,26,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-11",1064,"Remedial  classes","Individual","2014-11","North","Ar Ramtha","Ar Ramtha",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","","Girls","","","Girls","   Urban areas - ","01/11/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5335"," # who attend remedial and catch-up classes","Aqaba",485938420,4054,369762710,"Liwa Qasabat al Aqabah",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,161,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-12",1064,"Remedial  classes","Individual","2014-12","South","Qasabat Al Aqabah","Al Aqabah",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1703","AL AQABAH","3","South","","Girls","","","Girls","   Urban areas - ","01/12/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5336"," # who attend remedial and catch-up classes","Amman",1576613568,4054,1540680805,"Liwa al Jamiah",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,22,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-10",1064,"Remedial  classes","Individual","2014-10","Central","Al Jamiah","Al Jamiah",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1705","AMMAN","2","Center","","Girls","","","Girls","   Urban areas - ","01/10/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5337"," # who attend remedial and catch-up classes","Amman",750682329,4054,1633208053,"Liwa Marka",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23543,26,"Syrian Boys in Urban- # who attend remedial and catch-up classes","2014-07",1064,"Remedial  classes","Individual","2014-07","Central","Marka","Marka",,,"This Entry Is For Al Mahatta And Al Aboura","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1705","AMMAN","2","Center","","","","Boys","Boys","   Urban areas - ","01/07/2014","Camp"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5338"," # who attend remedial and catch-up classes","Jarash",840922,4054,698809661,"Jarash City",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,220,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-07",1064,"Remedial  classes","Individual","2014-07","North","Qasabat Jarash","Jarash",,,"We work at two different distracts in Jarsh  ","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1708","JARASH","1","North","","Girls","","","Girls","   Urban areas - ","01/07/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5339"," # who attend remedial and catch-up classes","Karak",464909691,4054,1807848371,"Liwa al Mazar al Janubi",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23542,191,"Syrian Girls in Urban- # who attend remedial and catch-up classes","2014-03",1064,"Remedial  classes","Individual","2014-03","South","Al Mazar Al janoubi","Al Mazar",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1704","KARAK","3","South","","Girls","","","Girls","   Urban areas - ","01/03/2014","Urban"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5340"," # who attend remedial and catch-up classes","Irbid",536347665,4054,925470456,"Liwa al Aghwar ash Shamaliyah",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,81,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-05",1064,"Remedial  classes","Individual","2014-05","North","Al Aghwar Al Shamalyah","Al Aghwar Al Shamalyah",,,"NORTH SHOUNEH
","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","","Girls","","","Girls","   Urban areas - ","01/05/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5341"," # who attend remedial and catch-up classes","Amman",1782764930,4054,1540680805,"Liwa al Jamiah",1025,"MECI","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23542,11,"Syrian Girls in Urban- # who attend remedial and catch-up classes","2014-02",1064,"Remedial  classes","Individual","2014-02","Central","Al Jamiah","Al Jamiah",,,"The Program targets the children of Syrian Refugees who are either not attending school, or have never attended schools. Curriculum focuses on enhancing skills in Arabic, English, Math (in Arabic) and Science (also in Arabic), for three different levels based on ability.
The Program will also include Jordanian school children with poor academic performance and which the schools where the Program is being implemented have recommended for additional tuition, in addition to children from the local community who have either dropped out of school, and will be enrolling during the next academic year, or those who are performing poorly, and feel they need for additional skills-enhancement activities. The ages of the children range from 6 to 12 years.","Direct appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1705","AMMAN","2","Center","","Girls","","","Girls","   Urban areas - ","01/02/2014","Urban"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5342"," # who attend remedial and catch-up classes","Ajlun",1404041503,4054,1826722391,"Liwa Qasabat Ajlun",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23542,185,"Syrian Girls in Urban- # who attend remedial and catch-up classes","2014-07",1064,"Remedial  classes","Individual","2014-07","North","Qasabat  Ajloun","Ajloun",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1701","AJLOUN","1","North","","Girls","","","Girls","   Urban areas - ","01/07/2014","Urban"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5343"," # who attend remedial and catch-up classes","Irbid",145766234,4054,1693518418,"Liwa ar Ramtha",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23542,73,"Syrian Girls in Urban- # who attend remedial and catch-up classes","2014-03",1064,"Remedial  classes","Individual","2014-03","North","Ar Ramtha","Ar Ramtha",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","","Girls","","","Girls","   Urban areas - ","01/03/2014","Urban"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5344"," # who attend remedial and catch-up classes","Karak",464909691,4054,1807848371,"Liwa al Mazar al Janubi",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,230,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-12",1064,"Remedial  classes","Individual","2014-12","South","Al Mazar Al janoubi","Al Mazar",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1704","KARAK","3","South","","Girls","","","Girls","   Urban areas - ","01/12/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5345"," # who attend remedial and catch-up classes","Amman",383103331,4054,1633208053,"Liwa Marka",1495,"EAC","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23544,15,"Girls - Other affected Population- # who attend remedial and catch-up classes","2014-09",1064,"Remedial  classes","Individual","2014-09","Central","Marka","Marka",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1705","AMMAN","2","Center","","Girls","","","Girls","   Urban areas - ","01/09/2014","other Affected"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
"5346"," # who attend remedial and catch-up classes","Tafileh",1578172149,4054,1015223850,"Liwa Qasabat at Tafilah",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23542,63,"Syrian Girls in Urban- # who attend remedial and catch-up classes","2014-03",1064,"Remedial  classes","Individual","2014-03","South","Qasabat At Tafilah","At Tafilah",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1706","TAFILAH","3","South","","Girls","","","Girls","   Urban areas - ","01/03/2014","Urban"," # who attend remedial and catch-up classes",18,"# who attend remedial and catch-up classes"
