"","indic","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","indicatorName","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","men","girl","women","boy","Gender","SiteType","StartDate","poptype","indic2","X","Indicator"
"3835"," # receiving essential sanitary items","Jarash",416868709,4095,1003027504,"Jarash Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23829,143,"Girls - Other affected Population- # receiving essential sanitary items","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values  have been  determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs.  . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs

Number of Hygiene kits distributed= number of WASH NFI vouchers given out. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1708","JARASH","1","North","","Girls","","","Girls","   Urban areas - ","01/02/2014","other Affected"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3836"," # receiving essential sanitary items","Mafraq",381717007,4095,637337121,"Zaatari Camp (all district)",20,"NRC","3. Essential sanitary items provided","NFI-1. Basic needs",23823,23196,"Syrian Women in Camp- # receiving essential sanitary items","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp",,"","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","Women","","Women","Camp    - ","01/02/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3837"," # receiving essential sanitary items","Mafraq",789109954,4095,1048500186,"Mafraq Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23827,109,"Syrian Women in Urban- # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","Women","","Women","   Urban areas - ","01/10/2014","Urban"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3838"," # receiving essential sanitary items","Mafraq",1005738122,4095,1048500186,"Mafraq Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23825,147,"Syrian Girls in Urban- # receiving essential sanitary items","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Items/voucher values will be determined based on standards agreed by the WASH/NFI Working Group. The voucher-based system is intended to optimise efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs.


Number of Hygiene kits distributed= number of WASH NFI vouchers given out. 
 
In October 126 WASH kits were given out to Syrian refugees living in informal settlements in Mafraq governerate. ","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","","Girls","","","Girls"," Informal Tented Settlement Urban areas - ","01/03/2014","Urban"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3839"," # receiving essential sanitary items","Zarqa",1722371748,4095,1421634138,"Azraq Camp",20,"NRC","3. Essential sanitary items provided","NFI-1. Basic needs",23821,1201,"Syrian Girls in Camp- # receiving essential sanitary items","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","Central","Zarqa Qasabah","Al Azraq","Azraq",,"","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","1. Basic needs","NFI","1712","ZARQA","1","North","","Girls","","","Girls","Camp    - ","01/09/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3840"," # receiving essential sanitary items","Mafraq",381717007,4095,637337121,"Zaatari Camp (all district)",20,"NRC","3. Essential sanitary items provided","NFI-1. Basic needs",23824,15302,"Syrian Men in Camp- # receiving essential sanitary items","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp",,"","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men","Camp    - ","01/09/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3841"," # receiving essential sanitary items","Zarqa",414562337,4095,30880413,"Liwa al Hashimiyyah",436,"WVI","3. Essential sanitary items provided","NFI-1. Basic needs",23825,366,"Syrian Girls in Urban- # receiving essential sanitary items","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central","Al-Hashimiya","Al-Hashimiya",,,"WVI distributed hygiene kits to 2191 beneficiaries in Hashemeya District. This project was funded by ECHO.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1712","ZARQA","1","North","","Girls","","","Girls","   Urban areas - ","01/05/2014","Urban"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3842"," # receiving essential sanitary items","Mafraq",381717007,4095,637337121,"Zaatari Camp (all district)",20,"NRC","3. Essential sanitary items provided","NFI-1. Basic needs",23824,315,"Syrian Men in Camp- # receiving essential sanitary items","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp",,"","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men","Camp    - ","01/06/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3843"," # receiving essential sanitary items","Mafraq",381717007,4095,637337121,"Zaatari Camp (all district)",20,"NRC","3. Essential sanitary items provided","NFI-1. Basic needs",23823,179,"Syrian Women in Camp- # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp",,"","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","Women","","Women","Camp    - ","01/10/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3844"," # receiving essential sanitary items","Mafraq",706351907,4095,824351350,"Zaatari District 1",436,"WVI","3. Essential sanitary items provided","NFI-1. Basic needs",23821,3149,"Syrian Girls in Camp- # receiving essential sanitary items","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 1","WVI is distributing a monthly ration of diapers for all children in Zataari Camp aged between 0-24 months. The distribution is on going for the months of February, March, May, June and July 2014. This project was funded by DEC.  ","Appeal outside of RRP6","None","No","Camp"," "," "," ","1. Basic needs","NFI","1711","MAFRAQ","1","North","","Girls","","","Girls","Camp    - ","01/06/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3845"," # receiving essential sanitary items","Zarqa",171644950,4095,1413109440,"Zarqa Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23831,3,"Women - Other affected Population- # receiving essential sanitary items","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","Central",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values have been determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs. . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritization by beneficiaries of their own needs

Number of Hygiene kits distributed= number of WASH NFI vouchers given out.","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Basic needs","NFI","1712","ZARQA","1","North","Men","","Women","","Women"," Informal Tented Settlement Urban areas - ","01/12/2014","Urban"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3846"," # receiving essential sanitary items","Ajlun",281122180,4095,243710366,"Liwa Qasabah Kufranjah",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23826,7,"Syrian Boys in Urban- # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North","Kufranja",,,,"ICMC provides baby hygiene packages to vulnerable Syrians and Jordanians. Each kit contains supplies for 4 months. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1701","AJLOUN","1","North","","","","Boys","Boys","   Urban areas - ","01/10/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3847"," # receiving essential sanitary items","Madaba",996241135,4095,697180016,"Madaba Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23825,6,"Syrian Girls in Urban- # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","Central",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1710","MADABA","2","Center","","Girls","","","Girls","   Urban areas - ","01/10/2014","Urban"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3848"," # receiving essential sanitary items","Al Balqa",94652691,4095,850741481,"Al Balqa Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23827,4,"Syrian Women in Urban- # receiving essential sanitary items","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1702","BALQA","2","Center","Men","","Women","","Women","   Urban areas - ","01/05/2014","Urban"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3849"," # receiving essential sanitary items","Amman",2101033609,4095,335621882,"Amman Governorate",257,"DRC","3. Essential sanitary items provided","NFI-1. Basic needs",23826,101,"Syrian Boys in Urban- # receiving essential sanitary items","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central",,,,,"Hygiene Kits and a follow up supplementary kit provided to vulnerable Syrian and Jordanian families in Amman. ","Direct appeal","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1705","AMMAN","2","Center","","","","Boys","Boys","   Urban areas - ","01/03/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3850"," # receiving essential sanitary items","Irbid",121381562,4095,1800720415,"Irbid City",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23829,12,"Girls - Other affected Population- # receiving essential sanitary items","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North","Qasabat Irbid","Qasabat Irbid",,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values  have been  determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers each to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs.  . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritization by beneficiaries of their own needs

Number of Hygiene kits distributed= number of WASH NFI vouchers given out. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1707","IRBID","1","North","","Girls","","","Girls","   Urban areas - ","01/02/2014","other Affected"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
