"","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","Indicator","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","StartDate","men","women","boy","girl","Gender","SiteType"
"8412","Irbid",1362765356,4051,288028217,"Irbid Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,150,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-12",1064,"Unconditional Cash Assistance","Individual","2014-12","North",,,,,"SC ITALY","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/12/2014","Men","Women","","","WomenMen","   Urban areas - "
"8413","Irbid",1362765356,4051,288028217,"Irbid Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,141,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-12",1064,"Unconditional Cash Assistance","Individual","2014-12","North",,,,,"SC ITALY","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/12/2014","Men","","","","Men","   Urban areas - "
"8460","Irbid",1697078304,4051,288028217,"Irbid Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,8317,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-05",1064,"Unconditional Cash Assistance","Individual","2014-05","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/05/2014","","","Boys","","Boys","   Urban areas - "
"8466","Irbid",1697078304,4051,288028217,"Irbid Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,6962,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-05",1064,"Unconditional Cash Assistance","Individual","2014-05","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/05/2014","Men","Women","","","WomenMen","   Urban areas - "
"8467","Irbid",1697078304,4051,288028217,"Irbid Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,6999,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-08",1064,"Unconditional Cash Assistance","Individual","2014-08","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/08/2014","Men","Women","","","WomenMen","   Urban areas - "
"8468","Irbid",1697078304,4051,288028217,"Irbid Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,8355,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-08",1064,"Unconditional Cash Assistance","Individual","2014-08","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/08/2014","","","Boys","","Boys","   Urban areas - "
"8469","Irbid",1697078304,4051,288028217,"Irbid Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,6912,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-02",1064,"Unconditional Cash Assistance","Individual","2014-02","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/02/2014","","","Boys","","Boys","   Urban areas - "
"8470","Irbid",1697078304,4051,288028217,"Irbid Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23495,7584,"Syrian Girls in Urban - # of individuals assisted - Unconditional","2014-10",1064,"Unconditional Cash Assistance","Individual","2014-10","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/10/2014","","","","Girls","Girls","   Urban areas - "
"8475","Irbid",1697078304,4051,288028217,"Irbid Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,4184,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-03",1064,"Unconditional Cash Assistance","Individual","2014-03","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/03/2014","Men","","","","Men","   Urban areas - "
"8476","Irbid",1697078304,4051,288028217,"Irbid Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,7901,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-09",1064,"Unconditional Cash Assistance","Individual","2014-09","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/09/2014","","","Boys","","Boys","   Urban areas - "
"8490","Irbid",1234750928,4052,288028217,"Irbid Governorate",29,"UNHCR","3. Provision of seasonal assistance","CASH-1. Need Coverage",23526,3698,"Syrian Men in Urban - # of individuals assisted- supplementary winterization  cash","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/02/2014","Men","","","","Men","   Urban areas - "
"8491","Irbid",1234750928,4052,288028217,"Irbid Governorate",29,"UNHCR","3. Provision of seasonal assistance","CASH-1. Need Coverage",23524,5781,"Syrian Women in Urban - # of individuals assisted- supplementary winterization  cash","2014-01",1064,"RRP6 - Performance Indicators","Individual","2014-01","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/01/2014","Men","Women","","","WomenMen","   Urban areas - "
"8492","Irbid",1234750928,4052,288028217,"Irbid Governorate",29,"UNHCR","3. Provision of seasonal assistance","CASH-1. Need Coverage",23520,6585,"Syrian Girls in Urban - # of individuals assisted- supplementary winterization  cash","2014-01",1064,"RRP6 - Performance Indicators","Individual","2014-01","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/01/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"8531","Irbid",1311730412,4051,1693518418,"Liwa ar Ramtha",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23505,2,"Boys - Other affected Population - # of individuals assisted - Unconditional","2014-10",1064,"Unconditional Cash Assistance","Individual","2014-10","North","Ar Ramtha","Ar Ramtha",,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/10/2014","","","Boys","","Boys","   Urban areas - "
"8591","Irbid",1981974408,4050,1693518418,"Liwa ar Ramtha",481,"MC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23476,39,"Syrian Girls in Urban","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North","Ar Ramtha","Ar Ramtha",,,"","Direct appeal","None","Yes"," "," ","Other"," ","1. Need Coverage","CASH","1707","IRBID","1","North","01/04/2014","","","","Girls","Girls","  Other  - "
"8592","Irbid",263979926,4051,1010756749,"Liwa al Kurah",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23503,12,"Girls - Other affected Population - # of individuals assisted - Unconditional","2014-12",1064,"Unconditional Cash Assistance","Individual","2014-12","North","Al Koura","Al Koura",,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/12/2014","","","","Girls","Girls","   Urban areas - "
"8593","Irbid",263979926,4051,1010756749,"Liwa al Kurah",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,14,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-11",1064,"Unconditional Cash Assistance","Individual","2014-11","North","Al Koura","Al Koura",,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/11/2014","","","Boys","","Boys","   Urban areas - "
"8594","Irbid",263979926,4051,1010756749,"Liwa al Kurah",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23509,4,"Men - Other affected Population - # of individuals assisted - Unconditional","2014-12",1064,"Unconditional Cash Assistance","Individual","2014-12","North","Al Koura","Al Koura",,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/12/2014","Men","","","","Men","   Urban areas - "
"8595","Irbid",263979926,4051,1010756749,"Liwa al Kurah",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23505,5,"Boys - Other affected Population - # of individuals assisted - Unconditional","2014-12",1064,"Unconditional Cash Assistance","Individual","2014-12","North","Al Koura","Al Koura",,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/12/2014","","","Boys","","Boys","   Urban areas - "
"8596","Irbid",263979926,4051,1010756749,"Liwa al Kurah",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23507,4,"Women - Other affected Population - # of individuals assisted - Unconditional","2014-11",1064,"Unconditional Cash Assistance","Individual","2014-11","North","Al Koura","Al Koura",,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/11/2014","Men","Women","","","WomenMen","   Urban areas - "
"8597","Irbid",263979926,4051,1010756749,"Liwa al Kurah",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23503,12,"Girls - Other affected Population - # of individuals assisted - Unconditional","2014-11",1064,"Unconditional Cash Assistance","Individual","2014-11","North","Al Koura","Al Koura",,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/11/2014","","","","Girls","Girls","   Urban areas - "
"8598","Irbid",263979926,4051,1010756749,"Liwa al Kurah",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23484,1845,"Unconditional -Total Amount distributed this month in USD","2014-11",1064,"Unconditional Cash Assistance","JOD","2014-11","North","Al Koura","Al Koura",,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/11/2014","","","","","","   Urban areas - "
"8626","Irbid",351284830,4052,288028217,"Irbid Governorate",311,"HI","3. Provision of seasonal assistance","CASH-1. Need Coverage",23521,391,"Syrian Boys in Urban - # of individuals assisted-  full winterization cash","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North",,,,,"Provision of Winter Cash Assistance (280 JD) to the identified most vulnerable Syrian Refugees and their households to cover  their basic needs. The Seasonal assistance (Winter) Beneficiaries will be provided with additional Regular Cash Assistance during the 3 months following the provision of the Winter assistance (3*130 JD)

Information related to Women, Men, Boys and Girls individuals are based on percentages estimations provided by the UNHCR. Actual information will be available further on and data will be updated accordingly. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/03/2014","","","Boys","","Boys","   Urban areas - "
"8627","Irbid",351284830,4052,288028217,"Irbid Governorate",311,"HI","3. Provision of seasonal assistance","CASH-1. Need Coverage",23510,80920,"Total Amount distributed this month","2014-03",1064,"RRP6 - Performance Indicators","JOD","2014-03","North",,,,,"Provision of Winter Cash Assistance (280 JD) to the identified most vulnerable Syrian Refugees and their households to cover  their basic needs. The Seasonal assistance (Winter) Beneficiaries will be provided with additional Regular Cash Assistance during the 3 months following the provision of the Winter assistance (3*130 JD)

Information related to Women, Men, Boys and Girls individuals are based on percentages estimations provided by the UNHCR. Actual information will be available further on and data will be updated accordingly. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/03/2014","","","","","","   Urban areas - "
"8628","Irbid",351284830,4052,288028217,"Irbid Governorate",311,"HI","3. Provision of seasonal assistance","CASH-1. Need Coverage",23510,76440,"Total Amount distributed this month","2014-02",1064,"RRP6 - Performance Indicators","JOD","2014-02","North",,,,,"Provision of Winter Cash Assistance (280 JD) to the identified most vulnerable Syrian Refugees and their households to cover  their basic needs. The Seasonal assistance (Winter) Beneficiaries will be provided with additional Regular Cash Assistance during the 3 months following the provision of the Winter assistance (3*130 JD)

Information related to Women, Men, Boys and Girls individuals are based on percentages estimations provided by the UNHCR. Actual information will be available further on and data will be updated accordingly. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/02/2014","","","","","","   Urban areas - "
"8629","Irbid",351284830,4052,288028217,"Irbid Governorate",311,"HI","3. Provision of seasonal assistance","CASH-1. Need Coverage",23525,29,"Syrian Men in Urban - # of individuals assisted-  full winterization cash","2013-12",1064,"RRP6 - Performance Indicators","Individual","2013-12","North",,,,,"Provision of Winter Cash Assistance (280 JD) to the identified most vulnerable Syrian Refugees and their households to cover  their basic needs. The Seasonal assistance (Winter) Beneficiaries will be provided with additional Regular Cash Assistance during the 3 months following the provision of the Winter assistance (3*130 JD)

Information related to Women, Men, Boys and Girls individuals are based on percentages estimations provided by the UNHCR. Actual information will be available further on and data will be updated accordingly. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/12/2013","Men","","","","Men","   Urban areas - "
