"","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","Indicator","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","StartDate","men","women","boy","girl","Gender","SiteType"
"8018","Irbid",378229983,4055,1800720415,"Irbid City",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23563,21,"Syrian Boys in Urban benefiting from alternative education service such as informal education and life skills","2014-08",1064,"Informal education and life skills","Individual","2014-08","North","Qasabat Irbid","Qasabat Irbid",,,"Informal education activities provided through the Al Farouk Society in partnership with UNESCO.","Indirect appeal","UNESCO","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","01/08/2014","","","Boys","","Boys","   Urban areas - "
"8019","Irbid",378229983,4055,1800720415,"Irbid City",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23563,17,"Syrian Boys in Urban benefiting from alternative education service such as informal education and life skills","2014-06",1064,"Informal education and life skills","Individual","2014-06","North","Qasabat Irbid","Qasabat Irbid",,,"Informal education activities provided through the Al Farouk Society in partnership with UNESCO.","Indirect appeal","UNESCO","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","01/06/2014","","","Boys","","Boys","   Urban areas - "
"8020","Irbid",378229983,4055,1800720415,"Irbid City",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23567,2,"Boys - Other affected Population benefiting from alternative education service such as informal education and life skills","2014-08",1064,"Informal education and life skills","Individual","2014-08","North","Qasabat Irbid","Qasabat Irbid",,,"Informal education activities provided through the Al Farouk Society in partnership with UNESCO.","Indirect appeal","UNESCO","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","01/08/2014","","","Boys","","Boys","   Urban areas - "
"8021","Irbid",378229983,4055,1800720415,"Irbid City",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23565,17,"Syrian Girls in Urban benefiting from alternative education service such as informal education and life skills","2014-05",1064,"Informal education and life skills","Individual","2014-05","North","Qasabat Irbid","Qasabat Irbid",,,"Informal education activities provided through the Al Farouk Society in partnership with UNESCO.","Indirect appeal","UNESCO","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","01/05/2014","","","","Girls","Girls","   Urban areas - "
"8038","Irbid",312337229,4060,288028217,"Irbid Governorate",574,"SCI","2. Training of education service providers","EDUCATION-2. Learning environment",23612,8,"# of in-service teachers and other education service providers trained during the month","2014-09",1064,"RRP6 - Performance Indicators","#","2014-09","North",,,,,"BPRM","Indirect appeal","None","No"," "," "," ","Urban areas","2. Learning environment","EDUCATION","1707","IRBID","1","North","01/09/2014","","","","","","   Urban areas - "
"8057","Irbid",855131956,4059,1693518418,"Liwa ar Ramtha",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23609,1,"Boys - Other affected Population benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North","Ar Ramtha","Ar Ramtha",,,"Activities arranged through Al-Khansa'a Girls' Secondary Comprehensive School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1707","IRBID","1","North","01/04/2014","Men","","Boys","","BoysMen"," Informal Tented SettlementOtherUrban areas - "
"8058","Irbid",855131956,4059,1693518418,"Liwa ar Ramtha",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23608,33,"Girls - Other affected Population benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North","Ar Ramtha","Ar Ramtha",,,"Activities arranged through Al-Khansa'a Girls' Secondary Comprehensive School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1707","IRBID","1","North","01/04/2014","Men","","","Girls","GirlsMen"," Informal Tented SettlementOtherUrban areas - "
"8059","Irbid",855131956,4059,1693518418,"Liwa ar Ramtha",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23608,3,"Girls - Other affected Population benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North","Ar Ramtha","Ar Ramtha",,,"Activities arranged through Al-Khansa'a Girls' Secondary Comprehensive School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1707","IRBID","1","North","01/03/2014","Men","","","Girls","GirlsMen"," Informal Tented SettlementOtherUrban areas - "
"8082","Irbid",842152882,4060,1693518418,"Liwa ar Ramtha",727,"IRD","2. Training of education service providers","EDUCATION-2. Learning environment",23612,24,"# of in-service teachers and other education service providers trained during the month","2014-04",1064,"RRP6 - Performance Indicators","#","2014-04","North","Ar Ramtha","Ar Ramtha",,,"IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program provides training of public school teachers to promote strong literacy and language arts instruction, utilization of participatory approach to education, ownership and sense of responsibility for effective education of all students (including new Syrian students), and innovative and sustainable use of school resources and facilities.
Irbid: Shajarah Secondary Comprehensive School for Girls","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1707","IRBID","1","North","01/04/2014","","","","",""," Informal Tented SettlementOtherUrban areas - "
"8104","Irbid",777599231,4055,925470456,"Liwa al Aghwar ash Shamaliyah",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23568,5,"Boys - Other affected Population benefiting from alternative education service such as non-formal education","2014-02",1064,"Alternative education","Individual","2014-02","North","Al Aghwar Al Shamalyah","Al Aghwar Al Shamalyah",,,"Non-formal education programmes are delivered at Abu Bakir as-Saddiq School in partnership with UNESCO and the Ministry of Education. ","Indirect appeal","UNESCO","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","01/02/2014","","","Boys","","Boys","   Urban areas - "
"8105","Irbid",777599231,4055,925470456,"Liwa al Aghwar ash Shamaliyah",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23568,5,"Boys - Other affected Population benefiting from alternative education service such as non-formal education","2014-04",1064,"Alternative education","Individual","2014-04","North","Al Aghwar Al Shamalyah","Al Aghwar Al Shamalyah",,,"Non-formal education programmes are delivered at Abu Bakir as-Saddiq School in partnership with UNESCO and the Ministry of Education. ","Indirect appeal","UNESCO","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","01/04/2014","","","Boys","","Boys","   Urban areas - "
"8106","Irbid",777599231,4055,925470456,"Liwa al Aghwar ash Shamaliyah",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23568,7,"Boys - Other affected Population benefiting from alternative education service such as non-formal education","2014-08",1064,"Alternative education","Individual","2014-08","North","Al Aghwar Al Shamalyah","Al Aghwar Al Shamalyah",,,"Non-formal education programmes are delivered at Abu Bakir as-Saddiq School in partnership with UNESCO and the Ministry of Education. ","Indirect appeal","UNESCO","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","01/08/2014","","","Boys","","Boys","   Urban areas - "
"8107","Irbid",777599231,4055,925470456,"Liwa al Aghwar ash Shamaliyah",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23568,7,"Boys - Other affected Population benefiting from alternative education service such as non-formal education","2014-07",1064,"Alternative education","Individual","2014-07","North","Al Aghwar Al Shamalyah","Al Aghwar Al Shamalyah",,,"Non-formal education programmes are delivered at Abu Bakir as-Saddiq School in partnership with UNESCO and the Ministry of Education. ","Indirect appeal","UNESCO","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","01/07/2014","","","Boys","","Boys","   Urban areas - "
"8110","Irbid",615588474,4055,1693518418,"Liwa ar Ramtha",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23568,5,"Boys - Other affected Population benefiting from alternative education service such as non-formal education","2014-06",1064,"Alternative education","Individual","2014-06","North","Ar Ramtha","Ar Ramtha",,,"Non-formal education programmes are delivered at Abi Tamam School in partnership with UNESCO and the Ministry of Education. ","Indirect appeal","UNESCO","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","01/06/2014","","","Boys","","Boys","   Urban areas - "
"8111","Irbid",615588474,4055,1693518418,"Liwa ar Ramtha",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23564,17,"Syrian Boys in Urban benefiting from alternative education service such as non-formal education","2014-01",1064,"Alternative education","Individual","2014-01","North","Ar Ramtha","Ar Ramtha",,,"Non-formal education programmes are delivered at Abi Tamam School in partnership with UNESCO and the Ministry of Education. ","Indirect appeal","UNESCO","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","01/01/2014","","","Boys","","Boys","   Urban areas - "
"8112","Irbid",615588474,4055,1693518418,"Liwa ar Ramtha",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23568,5,"Boys - Other affected Population benefiting from alternative education service such as non-formal education","2014-07",1064,"Alternative education","Individual","2014-07","North","Ar Ramtha","Ar Ramtha",,,"Non-formal education programmes are delivered at Abi Tamam School in partnership with UNESCO and the Ministry of Education. ","Indirect appeal","UNESCO","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","01/07/2014","","","Boys","","Boys","   Urban areas - "
"8197","Irbid",145766234,4054,1693518418,"Liwa ar Ramtha",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23543,174,"Syrian Boys in Urban- # who attend remedial and catch-up classes","2014-10",1064,"Remedial  classes","Individual","2014-10","North","Ar Ramtha","Ar Ramtha",,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1707","IRBID","1","North","01/10/2014","","","Boys","","Boys","   Urban areas - "
